customer_id,PCA1,PCA2,Cluster
184781,-0.4915847664568531,-0.3083815263667211,0
723571,0.5195958014854997,-0.06492427526199451,0
698253,-0.40071766150250315,-0.4417572239504167,0
948561,-0.26766637795018167,0.07098154535906898,0
487425,-0.6044530774313891,-0.5386332528929763,0
326076,-0.6114876023940675,-1.5863930341762282,0
778660,-0.5531370631503004,-0.2866341319782495,0
661040,-0.46443545886419774,0.9090023487841822,0
684661,1.5246124140334103,0.044430230541621846,0
13374,-0.5451772881763649,0.6430896259995266,0
995316,-0.5090252377766066,-1.0886683205875152,0
259362,-0.4804124841854321,0.9076532701191095,0
737971,-0.1793425128574698,1.6973538091657596,0
708092,-0.41021638283120354,0.15990754800147378,0
490878,-0.5903073780808653,-1.309272168464017,0
466440,-0.5056724356126803,0.5156354456827251,0
944952,-0.6741144959155705,-0.8413407419031996,0
719757,-0.3929481864780683,-1.5581993276483033,0
134217,-0.6460626329230306,-0.25806756453944013,0
145155,-0.4429769708395289,0.4520703424990511,0
527357,0.15625324230149334,-0.12436444311517302,0
652556,-0.6599569301921846,-1.6032932250667706,0
792578,-0.335125285275957,0.19039929287806906,0
965855,-0.23492864242136702,-0.5828493546060328,0
304683,-0.1172167286716469,1.0805464729032785,0
902073,-0.6276053693463786,-1.1241314153042734,0
602845,-0.46785948662294724,-1.8404870344624311,0
813897,-0.4074143199889122,1.0296548666937315,0
728236,-0.6621166501081852,-1.6083459297598037,0
630162,-0.584231472483722,-0.293569186709722,0
789556,-0.4462821322385173,-0.9073509905130676,0
762142,-0.5245606989013101,-0.24556211915369555,0
602328,0.15085743015276298,0.41121271835842305,0
858788,-0.568422304702372,-0.37297112979175634,0
385484,0.1547365649971425,-0.7407292500258669,0
474812,-0.43300387802400414,-0.2204239837841138,0
550034,0.3010369553376697,-0.8744139632415471,0
573559,-0.48173068613531145,0.5891591852313179,0
329039,-0.4792657381074702,0.8976809769068214,0
642789,-0.6409909662576007,0.17087380482774803,0
576650,-0.4232943919537597,-0.23360867995556406,0
578366,4.180535347619064,1.1949088849461758,0
857349,-0.5166426713493634,0.6416868965381202,0
284922,-0.20683591950120808,1.2539078781190007,0
13997,1.3456470006794712,-0.9922703007202267,0
501170,-0.6352086254787558,-0.013914521910560858,0
18043,-0.6065700546805667,-0.797446052573866,0
292259,0.17790357423009415,0.5465595990610569,0
3919,-0.4238308749758323,1.4150151300984304,0
14063,-0.45044788754666454,1.4949404080668005,0
817045,-0.543474339974703,0.4313790406488349,0
809182,-0.5955547188689548,-0.9867778671469641,0
403045,1.43400402898819,0.7280745201631883,0
627981,-0.5631363857242886,0.21012481081572099,0
